MQ2,MQ3,MQ4,MQ6,MQ7,MQ8,MQ135,target
0.97515,1.02116,1.28304,0.56214,0.83415,1.86143,1.41804,healthy
0.98353,1.03003,1.29454,0.56214,0.8439,1.87493,1.42867,healthy
0.98466,1.03366,1.29879,0.56239,0.8439,1.87681,1.42929,healthy
0.98666,1.03378,1.30004,0.56364,0.8354,1.83606,1.40254,healthy
0.97228,1.01791,1.28166,0.56439,0.83365,1.85731,1.41529,healthy
0.98115,1.02978,1.29541,0.56389,0.84265,1.87493,1.42704,healthy
0.98103,1.03178,1.29704,0.56352,0.84265,1.87506,1.43092,healthy
0.98303,1.03166,1.29804,0.56252,0.83665,1.85968,1.39342,healthy
0.96653,1.01816,1.28191,0.56264,0.8319,1.85868,1.41379,healthy
0.97728,1.02653,1.29204,0.56252,0.84253,1.87256,1.42429,healthy
0.97828,1.02703,1.29154,0.56227,0.84378,1.87381,1.42742,healthy
0.97815,1.02891,1.29566,0.56277,0.84478,1.87543,1.42579,healthy
0.9659,1.01653,1.27979,0.56227,0.83265,1.85406,1.41129,healthy
0.97565,1.02266,1.28854,0.56214,0.84065,1.87481,1.42479,healthy
0.97465,1.02491,1.29016,0.56252,0.84253,1.87768,1.42317,healthy
0.9769,1.02703,1.29429,0.56189,0.84178,1.87531,1.42617,healthy
0.96415,1.01366,1.27679,0.56377,0.83078,1.85131,1.41054,healthy
0.96628,1.02178,1.28979,0.56252,0.83878,1.87256,1.42267,healthy
0.97315,1.02478,1.29154,0.56302,0.84228,1.87106,1.42129,healthy
0.9809,1.02741,1.29354,0.56339,0.84378,1.87306,1.41254,healthy
0.9729,1.01453,1.27779,0.56402,0.8314,1.85506,1.40854,healthy
0.97428,1.01466,1.27629,0.56302,0.82965,1.87306,1.42254,healthy
0.99028,1.02503,1.28841,0.56327,0.84153,1.87531,1.42454,healthy
0.98903,1.02416,1.28591,0.56377,0.84003,1.87268,1.42079,healthy
0.98165,1.01428,1.27654,0.56402,0.8309,1.85243,1.40717,healthy
0.98466,1.01516,1.27291,0.56339,0.8284,1.86681,1.41742,healthy
0.99853,1.02853,1.28754,0.56227,0.84003,1.87431,1.42067,healthy
1.00253,1.03016,1.28954,0.56314,0.84115,1.87131,1.41917,healthy
0.99166,1.01753,1.27329,0.56264,0.8314,1.85331,1.40567,healthy
0.99853,1.02553,1.28154,0.56264,0.83978,1.86818,1.41542,healthy
1.00191,1.02966,1.28616,0.56364,0.84353,1.87556,1.41667,healthy
1.00641,1.03178,1.28766,0.56289,0.84628,1.87531,1.41892,healthy
1.00903,1.03253,1.27904,0.56389,0.82415,1.86156,1.40892,healthy
1.00153,1.01928,1.27191,0.56314,0.83465,1.85681,1.40079,healthy
1.01166,1.02953,1.28504,0.56377,0.84415,1.87793,1.41817,healthy
1.01803,1.03416,1.28954,0.56189,0.8474,1.88081,1.42142,healthy
1.01028,1.02591,1.27716,0.56389,0.83628,1.85231,1.40604,healthy
1.00791,1.02241,1.27179,0.56389,0.83765,1.85706,1.40217,healthy
1.01916,1.03691,1.28841,0.56352,0.84778,1.87618,1.41704,healthy
1.01378,1.02778,1.27741,0.56377,0.84065,1.86006,1.40129,healthy
1.00216,1.00503,1.26716,0.56452,0.83515,1.84781,1.39267,healthy
0.99678,1.00953,1.25416,0.56302,0.8284,1.83693,1.37842,healthy
1.00766,1.01866,1.26579,0.56339,0.83715,1.85068,1.39567,healthy
1.00803,1.02303,1.26879,0.56389,0.8369,1.85281,1.39867,healthy
1.00878,1.02103,1.26579,0.56289,0.8394,1.82868,1.37029,healthy
1.00378,1.01428,1.25691,0.56377,0.83328,1.84481,1.38792,healthy
1.01553,1.02478,1.27204,0.56377,0.8404,1.86506,1.40167,healthy
1.01566,1.02453,1.27104,0.56202,0.84265,1.86506,1.40292,healthy
1.01628,1.02628,1.27254,0.56289,0.84378,1.82656,1.35404,healthy
1.00628,1.01941,1.26616,0.56339,0.83803,1.85056,1.39079,healthy
1.01541,1.02753,1.27691,0.56302,0.84715,1.86818,1.40379,healthy
1.01678,1.02916,1.27954,0.56277,0.8474,1.87393,1.40779,healthy
1.00353,1.00628,1.26854,0.56364,0.84253,1.86068,1.39292,healthy
1.00303,1.01716,1.26779,0.56289,0.84753,1.85856,1.39254,healthy
1.01353,1.02728,1.28191,0.56239,0.86365,1.88243,1.40567,healthy
1.01953,1.03153,1.29354,0.56314,0.8754,1.89093,1.41242,healthy
1.02366,1.03253,1.30354,0.56177,0.88865,1.89768,1.42104,healthy
1.01478,1.02291,1.29341,0.56339,0.89303,1.88368,1.40867,healthy
1.02916,1.03591,1.31667,0.56277,0.9139,1.90993,1.42617,healthy
1.03766,1.04003,1.32892,0.56289,0.93178,1.92468,1.43804,healthy
1.04328,1.04391,1.34117,0.56364,0.9534,1.93818,1.44342,healthy
1.04491,1.03816,1.34204,0.56352,0.96203,1.93156,1.44067,healthy
1.06241,1.04816,1.36354,0.56277,0.98553,1.96143,1.46417,healthy
1.07041,1.05391,1.37817,0.56227,1.00216,1.97519,1.47317,healthy
1.07878,1.05978,1.38979,0.56314,1.01753,1.98069,1.47717,healthy
1.05978,1.05041,1.38342,0.56314,1.01453,1.96981,1.46979,healthy
1.07941,1.05528,1.39267,0.56389,1.02291,1.99294,1.48905,healthy
1.09691,1.06641,1.41842,0.56302,1.04703,2.00356,1.49355,healthy
1.10703,1.07241,1.42504,0.56389,1.05491,2.01169,1.50342,healthy
1.10191,1.06366,1.41717,0.56277,1.04603,1.99756,1.49055,healthy
1.10503,1.07641,1.43679,0.56227,1.05678,2.01794,1.50955,healthy
1.12316,1.07991,1.44304,0.56227,1.05878,2.01819,1.50942,healthy
1.12553,1.08153,1.44529,0.56327,1.05841,2.02544,1.51492,healthy
1.11253,1.06941,1.43192,0.56414,1.04716,2.00131,1.49542,healthy
1.12441,1.07966,1.44304,0.56214,1.05591,2.01856,1.50955,healthy
1.13028,1.07591,1.44754,0.56264,1.05366,2.02569,1.51317,healthy
1.13128,1.08128,1.44792,0.56202,1.05503,2.02656,1.51505,healthy
1.11878,1.07378,1.43767,0.56427,1.03991,2.00656,1.4988,healthy
1.11803,1.06916,1.43454,0.56339,1.03853,1.99894,1.49492,healthy
1.12616,1.07816,1.44517,0.56339,1.04603,2.01831,1.50892,healthy
1.12716,1.07916,1.44717,0.56389,1.04403,2.01481,1.50667,healthy
1.11803,1.06816,1.43417,0.56364,1.02728,1.99869,1.4933,healthy
1.11666,1.06603,1.43492,0.56314,1.02516,1.99394,1.4908,healthy
1.12353,1.07641,1.44567,0.56289,1.03528,2.00556,1.50192,healthy
1.12528,1.07816,1.44729,0.56302,1.03316,2.00619,1.5028,healthy
1.11103,1.06516,1.43079,0.56277,1.01678,1.98494,1.48742,healthy
1.10753,1.06078,1.42642,0.56289,1.02353,2.00106,1.50017,healthy
1.11891,1.07191,1.44067,0.56239,1.02366,2.00306,1.5013,healthy
1.11778,1.07216,1.44117,0.56352,1.02053,2.00394,1.49942,healthy
1.11728,1.07516,1.44329,0.56314,1.01778,1.98131,1.46592,healthy
1.10366,1.06053,1.42442,0.56264,1.00353,1.97331,1.47755,healthy
1.11403,1.06866,1.43529,0.56264,1.01028,1.99606,1.49455,healthy
1.11028,1.07003,1.43779,0.56277,1.00978,1.99056,1.49092,healthy
1.10016,1.05878,1.42317,0.56302,0.98591,1.91768,1.47742,healthy
1.09216,1.05341,1.41492,0.56239,0.99228,1.96756,1.47429,healthy
1.10441,1.06353,1.42929,0.56214,0.99891,1.98406,1.48717,healthy
1.10191,1.06241,1.42642,0.56289,1.00103,1.98031,1.48305,healthy
1.09266,1.05403,1.41429,0.56364,0.97053,1.95718,1.46329,healthy
1.08578,1.04691,1.40867,0.56389,0.98165,1.95631,1.46629,healthy
1.09766,1.05641,1.42142,0.56377,0.99566,1.97394,1.47942,healthy
1.09878,1.05828,1.42267,0.56252,0.99316,1.97956,1.48267,healthy
1.09516,1.05816,1.42367,0.56339,0.99291,1.97181,1.44604,healthy
1.08316,1.04841,1.40979,0.56389,0.98053,1.95443,1.46679,healthy
1.09441,1.05766,1.42354,0.56164,0.98928,1.97069,1.4753,healthy
1.09278,1.05753,1.42054,0.56227,0.98778,1.97481,1.47429,healthy
1.09103,1.05491,1.41992,0.56277,0.98866,1.97431,1.46842,healthy
1.07778,1.04228,1.40217,0.56314,0.97428,1.95106,1.45979,healthy
1.08416,1.05378,1.41854,0.56239,0.98215,1.96631,1.47204,healthy
1.08528,1.05453,1.41942,0.56152,0.98228,1.96869,1.47555,healthy
1.08628,1.05503,1.41929,0.56239,0.98203,1.96756,1.4763,healthy
1.07066,1.04041,1.40042,0.56239,0.97028,1.94293,1.45829,healthy
1.07878,1.04941,1.41417,0.56289,0.9719,1.96168,1.46942,healthy
1.07828,1.04978,1.41367,0.56277,0.9784,1.95981,1.46879,healthy
1.07828,1.05128,1.41367,0.56227,0.97615,1.95881,1.46817,healthy
1.06353,1.03891,1.39792,0.56377,0.9634,1.92231,1.45454,healthy
1.07166,1.04316,1.40492,0.56289,0.97215,1.95368,1.46879,healthy
1.07216,1.04791,1.40692,0.56327,0.9724,1.95868,1.46604,healthy
1.06453,1.04516,1.40754,0.56227,0.97028,1.95906,1.46479,healthy
1.05816,1.03303,1.38904,0.56239,0.95678,1.93368,1.45029,healthy
1.06741,1.04141,1.40154,0.56252,0.9664,1.95293,1.46067,healthy
1.06891,1.04291,1.40242,0.56239,0.9659,1.95443,1.46179,healthy
1.06466,1.04328,1.40254,0.56264,0.96753,1.95418,1.46454,healthy
1.03116,1.03153,1.38754,0.56339,0.95478,1.93243,1.44617,healthy
1.04641,1.03628,1.39942,0.56239,0.96003,1.94393,1.45604,healthy
1.06141,1.04078,1.40192,0.56239,0.9604,1.94531,1.45979,healthy
1.05741,1.03891,1.39792,0.56302,0.96315,1.94456,1.45679,healthy
1.04616,1.02766,1.38379,0.56264,0.94928,1.92781,1.44179,healthy
1.05366,1.03528,1.39329,0.56239,0.95815,1.94031,1.45404,healthy
1.05428,1.03616,1.39779,0.56214,0.95715,1.93918,1.45154,healthy
1.05103,1.03466,1.39279,0.56314,0.95703,1.93781,1.45079,healthy
1.03253,1.01766,1.37554,0.56227,0.94115,1.91406,1.43267,healthy
1.03816,1.02241,1.37629,0.56314,0.94215,1.91106,1.43254,healthy
1.04678,1.03291,1.38992,0.56327,0.95103,1.93406,1.45092,healthy
1.04528,1.03128,1.38692,0.56239,0.9529,1.93268,1.45129,healthy
1.03453,1.01003,1.37892,0.56302,0.9414,1.91893,1.43342,healthy
1.03341,1.02016,1.37304,0.56302,0.93778,1.91131,1.42892,healthy
1.04278,1.03041,1.38767,0.56152,0.9494,1.93268,1.44792,healthy
1.04278,1.02903,1.38904,0.56214,0.94903,1.93781,1.45067,healthy
1.02853,1.02041,1.37542,0.56339,0.93915,1.91431,1.42929,healthy
1.02828,1.01416,1.36879,0.56164,0.94053,1.93206,1.44754,healthy
1.03753,1.02953,1.38617,0.56177,0.9479,1.93118,1.44429,healthy
1.03841,1.03041,1.38579,0.56289,0.94915,1.93006,1.44392,healthy
1.03778,1.02966,1.38442,0.56277,0.94103,1.89131,1.43404,healthy
1.02403,1.01453,1.36704,0.56289,0.93365,1.91106,1.43054,healthy
1.03141,1.02441,1.37904,0.56164,0.9424,1.93106,1.44354,healthy
1.02441,1.01678,1.37854,0.56289,0.94453,1.93006,1.44054,healthy
1.02966,1.01866,1.37829,0.56214,0.9349,1.91106,1.42567,healthy
1.01566,1.01153,1.36242,0.56227,0.93053,1.90318,1.42092,healthy
1.02753,1.02391,1.37629,0.56177,0.93878,1.92718,1.43954,healthy
1.02716,1.02253,1.37817,0.56264,0.93878,1.92681,1.44279,healthy
1.01703,1.01553,1.36779,0.56352,0.9189,1.90343,1.42217,healthy
1.01053,1.01091,1.36229,0.56264,0.92603,1.89931,1.41867,healthy
1.01953,1.02203,1.37479,0.56202,0.9344,1.91806,1.43729,healthy
1.02028,1.02303,1.37554,0.56314,0.93503,1.91893,1.43354,healthy
1.01953,1.01991,1.37379,0.56127,0.9349,1.91631,1.42217,healthy
1.00391,1.00753,1.35504,0.56302,0.92103,1.89356,1.41629,healthy
1.01491,1.01678,1.36804,0.56277,0.92753,1.91143,1.42929,healthy
1.01566,1.01466,1.36867,0.56189,0.92828,1.91331,1.43242,healthy
1.01453,1.01503,1.36642,0.56152,0.92865,1.90156,1.42042,healthy
0.99828,1.00291,1.34967,0.56277,0.91615,1.89231,1.41379,healthy
1.00766,1.01141,1.36167,0.56339,0.92615,1.90918,1.42592,healthy
1.00653,1.01328,1.36304,0.56202,0.92615,1.91256,1.42479,healthy
0.98478,0.99203,1.33379,0.56277,0.90303,1.89343,1.41029,healthy
0.99541,1.00091,1.34817,0.56227,0.91303,1.88543,1.40842,healthy
1.00478,1.01091,1.36142,0.56214,0.92553,1.90531,1.42267,healthy
1.00366,1.01178,1.36267,0.56214,0.92665,1.90856,1.42467,healthy
1.00491,1.00928,1.36229,0.56189,0.92628,1.90868,1.42742,healthy
0.99191,0.99903,1.34629,0.56314,0.9169,1.89293,1.41129,healthy
1.00016,1.00703,1.35817,0.56239,0.92478,1.90993,1.42579,healthy
0.99816,1.00791,1.35979,0.56252,0.92803,1.91231,1.42617,healthy
0.99691,1.01066,1.36254,0.56289,0.92515,1.90943,1.40604,healthy
0.97978,0.99541,1.34467,0.56352,0.91653,1.88818,1.40592,healthy
0.99028,1.00216,1.35442,0.56239,0.92615,1.90593,1.42204,healthy
0.99078,1.00466,1.35829,0.56189,0.92153,1.91281,1.42592,healthy
0.98553,1.00353,1.35779,0.56164,0.92615,1.89306,1.40817,healthy
0.97315,0.99303,1.34492,0.56252,0.9199,1.88993,1.40804,healthy
0.97815,0.99991,1.35579,0.56214,0.92365,1.91106,1.42129,healthy
